"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06"
"Durham","NC","Durham","Durham",62,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1200,1362.5,1395,1400,1400,1400,1370,1375,1485,1500,1462.5,1400,1400,1450,1500,1425,1472.5,1425,1500,1525,1450,1400,1400,1412.5,1485,1495,1500,1485,1550,1497.5,1500,1550,1525,1500,1500,1525,1500,1500,1585,1550,1475,1450,1450,1450,1475,1475,1500,1500,1395,1497.5
"Orlando","FL","Orlando","Orange",63,,,,,,,,,,,,1300,1372.5,1497.5,1595,1597.5,1577.5,1595,1515,1495,1400,1400,1400,1400,1450,1450,1400,1495,1500,1495,1500,1495,1497,1495,1450,1450,1500,1500,1525,1595,1595,1595,1595,1600,1595,1525,1595,1594,1550,1525,1555,1600,1600,1600,1650,1650,1625,1595,1592.5,1598.5,1600,1600,1662.5,1695,1695,1700,1750,1725,1675,1695,1700,1695,1695,1659.5,1695,1695,1702.5
"Norfolk","VA","Virginia Beach","Norfolk City",64,,,,,,,,,,,,,,,1300,1350,1375,1385,1350,1300,1295,1350,1325,1295,1290,1350,1362.5,1300,1295,1350,1350,1350,1295,1295,1295,1295,1237.5,1277.5,1300,1250,1300,1300,1395,1350,1300,1395,1300,1300,1300,1300,1337.5,1380,1395,1395,1350,1350,1375,1300,1322.5,1350,1375,1395,1450,1400,1400,1500,1490,1462.5,1397.5,1400,1400,1395,1400,1400,1550,1350,1400
"Greensboro","NC","Greensboro","Guilford",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.5,1295,1250,1250,1195,1150,1195,1200,1200,1200,1262.5,1275,1345,1350,1325,1237.5,1225,1225,1225,1295,1350,1375,1395,1399,1395,1390,1390,1325,1362.5,1295,1350,1450,1424.5,1497.5,1472.5
"Corona","CA","Riverside","Riverside",66,,,,,,,,,,,,,2100,2100,2100,2200,2300,2225,2295,2200,2150,2000,2100,2000,2095,2250,2150,2100,2200,2300,2200,2100,2100,2100,2100,2195,2200,2292.5,2200,2125,2200,2200,2200,2300,2300,2199.5,2250,2295,2300,2200,2200,2200,2300,2300,2310,2300,2300,2250,2250,2200,2200,2300,2300,2300,2325,2325,2400,2400,2400,2400,2400,2400,2397.5,2450,2385,2425,2425
"Chula Vista","CA","San Diego","San Diego",67,,,,,,,,,,,,,,,,,2450,2600,2495,2500,2500,2495,2500,2500,2499,2345,2400,2395,2400,2400,2400,2400,2300,2295,2250,2400,2450,2450,2450,2400,2495,2500,2595,2499,2474.5,2400,2497,2450,2450,2495,2485,2597.5,2500,2600,2550,2497,2500,2550,2575,2595,2495,2499.5,2550,2600,2500,2600,2600,2600,2600,2625,2695,2595,2597.5,2500,2500,2600,2600
"Chesapeake","VA","Virginia Beach","Chesapeake City",68,,,,,,,,,,,,1799,1747.5,1850,1895,1900,1895,1850,1850,1895,1895,1875,1800,1795,1850,1850,1925,1995,1995,1995,1995,1900,1885,1800,1850,1850,1850,1900,1967.5,1937.5,1900,1950,1895,1850,1895,1875,1897.5,1895,1850,1850,1850,1950,1995,1995,1895,1850,1800,1850,1850,1850,1850,1900,1900,1895,1900,1895,1895,1900,1895,1875,1895,1850,1800,1895,1900,1895,1895
"Fontana","CA","Riverside","San Bernardino",69,,,,,,,,,,,,,,,,2040,2100,2100,1997,1999,1999,1999,1950,1925,1900,1900,1900,1969,1900,1997,1969,1895,1895,1975,1962.5,1985,1977,1997.5,1997,1950,1950,1985,1950,1995,1999,1962.5,1989,1962.5,1995,1999,2000,2000,2050,2100,2100,2100,2062.5,2019,2000,2025,2100,2124.5,2149,2150,2182,2150,2097.5,2100,2100,2125,2125,2150,2100,2100,2150,2195,2150
"Fort Myers","FL","Fort Myers","Lee",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1800,1825,1800,1985,2000,1995,1900,2000,1950,1950,1950,1975,1937.5,2000,2150,1912.5,1999,1975,1962.5,2195,2197.5,2150,2200,2200,2200,2300,2350,2400,2300
"North Las Vegas","NV","Las Vegas","Clark",71,,,,,,,,,,,,1295,1262.5,1297.5,1295,1200,1250,1250,1250,1250,1200,1200,1200,1200,1200,1200,1295,1250,1250,1200,1200,1200,1200,1195,1195,1200,1200,1200,1225,1250,1200,1249,1250,1250,1250,1250,1200,1200,1200,1200,1200,1225,1200,1250,1235,1250,1250,1250,1250,1250,1250,1295,1250,1295,1295,1295,1295,1295,1295,1250,1275,1250,1275,1295,1300,1300,1350
"Lawrenceville","GA","Atlanta","Gwinnett",72,,,,,,,1350,1350,1350,1300,1300,1295,1295,1297.5,1337.5,1300,1312.5,1295,1295,1295,1295,1250,1250,1250,1250,1250,1300,1300,1250,1287.5,1250,1295,1297.5,1300,1290,1275,1295,1300,1295,1295,1300,1300,1300,1300,1300,1300,1300,1300,1309,1325,1325,1377,1395,1385,1350,1357.5,1350,1350,1395,1400,1399,1400,1400,1450,1470,1475,1435,1450,1438.5,1437,1429,1450,1450,1475,1495,1495,1492.5
"Fayetteville","NC","Fayetteville","Cumberland",73,,,,,,,,,,,,,1250,1250,1297,1300,1350,1300,1295,1295,1225,1200,1200,1200,1250,1295,1300,1350,1375,1300,1300,1250,1250,1272.5,1250,1200,1200,1200,1250,1295,1250,1250,1295,1300,1250,1250,1250,1200,1200,1232,1250,1300,1300,1275,1250,1250,1262.5,1230,1250,1225,1200,1249,1295,1350,1350,1300,1300,1295,1300,1300,1250,1250,1250,1250,1250,1250,1350
"Arlington","VA","Washington","Arlington",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3475,3600,3600,3800,3997.5,3650,3600,3600,3500,3675,3687.5,3400,3500,3495,3600,3990,3700,3645,3645,3600,3550,3700,3847.5,3600,3775,3945,4000,3500,3700
"Gilbert","AZ","Phoenix","Maricopa",75,,,,,,,,,,1500,1600,1590,1500,1545,1587.5,1567.5,1500,1495,1525,1445,1400,1395,1375,1372.5,1399.5,1497,1495,1500,1500,1575,1500,1495,1450,1450,1450,1430,1425,1450,1425,1495,1462.5,1400,1450,1412.5,1412.5,1425,1450,1450,1475,1450,1485,1450,1495,1495,1495,1495,1495,1495,1495,1450,1495,1549,1512,1550,1450,1450,1497,1495,1545,1525,1500,1550,1549,1550,1590,1550,1629
"Rochester","NY","Rochester","Monroe",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975,950,895,850,850,897.5,925,912.5,887.5,912.5,900,895
"Winston-Salem","NC","Winston-Salem","Forsyth",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275,1195,1095,1247.5,1237.5,1200,1150,1262.5,1195,1195,1150,1130,1140,1199.5,1140,1197.5,1262.5,1295,1297.5,1299,1295,1297,1295,1300,1325,1350,1325,1300,1300,1200,1237.5,1275,1275,1300,1250,1250,1295,1295,1295,1345,1250
"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",78,,,,,,,3375,3295,3200,3200,3200,3350,3300,3425,3500,3300,3200,3100,3300,3200,3100,3000,3100,3175,3297.5,3300,3237.5,3400,3300,3300,3250,3260,3400,3400,3700,3600,3612.5,3575,3500,3450,3500,3600,3600,3650,3650,3500,3500,3450,3499,3499.5,3500,3600,3650,3650,3700,3700,3700,3650,3800,3800,3797.5,3700,3800,3775,3800,3750,3950,3900,3800,3800,3800,3800,3800,3950,3995,4000,3925
"Boca Raton","FL","Miami-Fort Lauderdale","Palm Beach",79,,,,,,,,,,,2795,2750,2700,2700,2600,2825,2700,2675,2600,2499,2500,2495,2495,2500,2545,2600,2850,2700,2850,2800,2950,2800,2750,2755,2795,2627.5,2737.5,2700,2795,2795,2800,2900,2900,2850,2850,2840,2812.5,2700,2685,2600,2685,2730,2700,2708.5,2800,2895,2797.5,2895,2795,2950,2825,2850,2900,2999.5,2950,2925,2900,2975,2985,2872.5,2895,2877.5,2800,2872.5,2900,2900,3000
"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795,2600,2500,2375,2275,2200,2250,2294.5,2450,2350,2172.5,2350,2200,2200,2250,2200,2550,2325,2312.5,2250,2250,2500,2500,2400,2250,2400,2395,2395,2437.5,2237.5,2425,2685,2700,2600,2500,2499.5,2525,2637.5,2600,2495,2397.5,2232.5,2267.5,2412.5,2475,2500,2500
"Reno","NV","Reno","Washoe",81,,,,,,,,,,,,,,,,,,,,,,1500,1425,1400,1450,1450,1495,1495,1495,1550,1550,1550,1550,1522.5,1500,1450,1425,1500,1495,1597.5,1600,1550,1550,1550,1550,1595,1567.5,1550,1550,1567.5,1550,1500,1595,1675,1650,1600,1600,1600,1650,1700,1750,1725,1737.5,1750,1650,1600,1795,1700,1650,1695,1697.5,1700,1800,1800,1812.5,1900,1797.5
"Tacoma","WA","Seattle","Pierce",82,,,,,,,,,,,,,,,,,,,,,,,,,,1275,1325,1300,1300,1325,1350,1350,1295,1350,1300,1297.5,1350,1350,1462.5,1495,1450,1412.5,1467.5,1395,1495,1472.5,1472.5,1425,1395,1390,1395,1496,1470,1495,1550,1450,1395,1400,1400,1437.5,1450,1495,1500,1550,1550,1495,1600,1521,1472.5,1475,1430,1415,1500,1597.5,1600,1550,1500
"Oceanside","CA","San Diego","San Diego",83,,,,,,,,,,,,,,,,2200,2195,2150,2000,2045,1995,2100,2095,2194.5,2200,2100,2150,2150,2150,2240,2240,2199,2200,2195,2200,2295,2250,2290,2300,2350,2337.5,2300,2250,2300,2300,2300,2295,2297.5,2295,2295,2295,2350,2450,2385,2285,2350,2380,2395,2295,2347.5,2285,2322.5,2500,2495,2450,2415,2497.5,2500,2450,2385,2435,2435,2400,2400,2450,2499,2500
"Gainesville","FL","Gainesville","Alachua",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1550,1416,1400,1612.5,1500,1475,1353.5,1395,1400,1550,1600,1500,1550,1600,1577.5,1600,1500,1495,1400,1400,1475,1700,1625,1790,1587.5,1575,1640,1475,1600
"Woodbridge","VA","Washington","Prince William",85,,,,,,,,,,,,,,,,2197.5,2250,2200,2375,2397.5,2350,1995,1950,2100,2000,2200,2300,2200,2297.5,2300,2250,2050,1900,2000,2000,1925,2197.5,2185,2197.5,2100,2150,2300,2200,2275,2297.5,2285,2200,2325,2347.5,2300,2300,2295,2362.5,2300,2300,2250,2200,2275,2195,2194,2194.5,2100,2200,2300,2425,2350,2300,2399,2325,2200,2225,2272.5,2300,2350,2200,2450,2272.5
"Boise","ID","Boise City","Ada",86,,,,,,,,,,,,,,,,,,,,,,,,975,960,900,895,1027.5,1095,1095,1195,1095,1095,1097.5,1100,1107.5,1025,995,1100,1225,1250,1272.5,1210,1225,1200,1200,1150,1120,1150,1200,1200,1295,1300,1372.5,1325,1325,1295,1292.5,1292.5,1350,1395,1375,1475,1412.5,1395,1395,1395,1250,1272.5,1212.5,1300,1272.5,1372.5,1350,1495,1295,1297.5
"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange",87,,,,,,,,,,,,,,,,3300,2950,2900,3080,2900,2970,2997.5,3000,3000,3050,2972.5,2825,3190,2987.5,2700,2950,3070,3200,3000,3000,3000,2895,2895,3100,3000,3400,3500,3400,3500,3345,3200,3295,3247.5,3200,3200,3297.5,3597.5,3500,3500,3500,3495,3497.5,3447.5,3500,3700,3550,3400,3500,3622,3650,3550,3350,3500,3300,3300,3500,3500,3495,3400,3300,3500,3700
"Moreno Valley","CA","Riverside","Riverside",88,,,,,,,,,,,,,,,,,,1550,1500,1500,1500,1500,1512.5,1525,1499.5,1440,1495,1500,1550,1550,1550,1550,1550,1550,1550,1560,1550,1550,1595,1600,1599,1600,1595,1600,1595,1550,1580,1595,1595,1595,1595,1649,1600,1625,1600,1597.5,1600,1595,1650,1625,1637,1650,1650,1675,1700,1700,1700,1700,1695,1697.5,1695,1700,1700,1737.5,1750,1735,1750
"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie",89,,,,,,,,,,,,,1275,1350,1300,1300,1400,1300,1300,1300,1300,1300,1272.5,1300,1300,1300,1300,1395,1350,1300,1300,1300,1300,1300,1300,1300,1330,1350,1350,1375,1425,1450,1462.5,1400,1450,1350,1385,1400,1450,1400,1450,1450,1450,1450,1425,1475,1475,1450,1462.5,1500,1495,1495,1500,1500,1500,1525,1525,1500,1537.5,1600,1550,1500,1550,1600,1672.5,1595,1600
"Providence","RI","Providence","Providence",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1600,1600,1800,1800,1740,1600,1637.5,1600,1600,1600,1697.5,1800,1900,1995,1995,1897.5,1799.5,1750,1750,1800,1800,1895,1900,2000,2100,2000,2050,2000,2000
"Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",91,,,,,,,,,,,,,,,,,,1396.5,1300,1337.5,1425,1425,1395,1495,1354.5,1350,1400,1395,1400,1450,1400,1400,1550,1495,1450,1489,1450,1450,1462.5,1500,1550,1595,1549,1550,1519,1499,1480,1450,1449,1425,1400,1400,1450,1450,1397.5,1395,1397,1400,1450,1400,1475,1500,1572.5,1600,1545,1600,1650,1604.5,1562.5,1550,1495,1562.5,1626,1600,1600,1587,1485
"Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3625,3925,3400,3000,2600,2850,3300,3000,3300,2900,2850,3000,2875,2800,2775,3100,3000,2825,2867.5,2650
"Columbus","GA","Columbus","Muscogee",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1150,1100,1150,1200,1150,1150,1150,1150,1150,1195,1195,1100,1100,1100,1200,1350,1350,1295,1247.5,1250,1250,1100,1100,1100,1125,1200,1200,1250,1200,1250,1200,1200,1200,1137.5,1100,1100,1100,1097.5,1150,1112.5
"Rancho Cucamonga","CA","Riverside","San Bernardino",94,,,,,,,,,,,,,,,,,,2250,2390,2250,2150,2050,2400,2500,2355,2200,2200,2195,2195,2200,2200,2350,2295,2185,2185,2199,2199,2150,2200,2250,2200,2250,2200,2270,2250,2290,2250,2250,2230,2272.5,2300,2300,2350,2400,2360,2350,2300,2300,2300,2297.5,2300,2300,2350,2350,2350,2400,2475,2450,2450,2390,2450,2400,2500,2400,2350,2380,2600
"Overland Park","KS","Kansas City","Johnson",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2050,2025,2099.5,1995,1997.5,2050,1995,1995,1975,1950,1972.5,1850,1995
"Newport News","VA","Virginia Beach","Newport News City",96,,,,,,,,,,,,,1495,1495,1512.5,1495,1572.5,1550,1550,1495,1500,1425,1400,1400,1397.5,1485,1400,1450,1500,1500,1500,1500,1500,1495,1437.5,1400,1485,1550,1575,1595,1600,1597.5,1540,1550,1500,1425,1500,1495,1437.5,1425,1450,1500,1585,1562.5,1550,1500,1500,1495,1500,1500,1500,1495,1550,1595,1600,1600,1590,1500,1500,1500,1500,1500,1500,1550,1575,1550,1462.5
"Killeen","TX","Killeen","Bell",97,,,,,,,,,,,,,,,,1150,1100,1075,1097.5,1095,1050,1050,1075,1025,1025,1095,1095,1100,1095,1095,1100,1100,1195,1195,1195,1175,1150,1100,1100,1100,1150,1100,1097.5,1095,1075,1050,1000,1000,1025,1050,1050,1100,1095,1095,1095,1095,1095,1095,1097.5,1055,1050,1100,1100,1100,1100,1150,1150,1100,1095,1100,1100,1100,1095,1050,1037.5,1050,1095
"Tempe","AZ","Phoenix","Maricopa",98,,,,,,,,,,,,,1495,1495,1572.5,1525,1600,1500,1500,1625,1550,1495,1400,1450,1495,1425,1497.5,1749,1795,1562.5,1495,1662.5,1625,1620,1485,1395,1495,1672.5,1600,1697.5,1595,1750,1560,1497,1397.5,1495,1455,1450,1434,1450,1450,1600,1800,1750,1672.5,1650,1600,1597.5,1800,1775,1800,1995,1900,1772.5,1800,1800,1895,1760,1712.5,1700,1637.5,1695,1797.5,1700,1872.5,1895,1795
"Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",99,,,,,,,,,,,,,,,,,,,,,,1495,1500,1597.5,1597.5,1450,1595,1500,1500,1522.5,1600,1550,1550,1550,1600,1600,1650,1625,1650,1650,1600,1600,1595,1600,1585,1595,1550,1595,1595,1550,1550,1545,1597,1595,1599,1599,1600,1600,1600,1650,1795,1759.5,1750,1685,1687.5,1600,1669,1600,1597.5,1580,1600,1637.5,1695,1675,1625,1600,1700
"Elk Grove","CA","Sacramento","Sacramento",100,,,,,,,,,,,,,,,,1650,1612.5,1600,1600,1650,1650,1595,1590,1595,1580,1595,1595,1595,1625,1650,1595,1650,1650,1650,1650,1650,1605,1630,1637.5,1650,1600,1600,1632,1595,1650,1650,1695,1695,1675,1650,1665,1700,1750,1725,1700,1700,1695,1695,1695,1695,1695,1695,1700,1750,1750,1775,1795,1750,1700,1795,1795,1795,1795,1795,1772.5,1800,1895
"Fredericksburg","VA","Washington","Spotsylvania",101,,,,,,,,,,,,,,,,,,,,,,,1800,1650,1650,1887.5,1900,1990,1895,1950,1850,1875,1825,1800,1650,1710,1725,1795,1925,1895,1950,1950,1897.5,1800,1835,1800,1800,1797.5,1795,1800,1800,1975,1995,1900,1950,1900,1850,1850,1850,1875,1895,1900,1900,1925,1995,1975,1950,1900,1850,1900,1975,1995,1950,1950,1975,1950,1895
"Cape Coral","FL","Fort Myers","Lee",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1747.5,1700,1747.5,1800,1925,1797.5,1700,1800,1900,1997.5,1949.5,1800,1605
"Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",103,,,,,,,,,,,,2400,2500,2500,2500,2500,2500,2550,2550,2500,2595,2550,2550,2500,2500,2500,2600,2500,2600,2550,2500,2500,2500,2500,2500,2525,2500,2500,2500,2550,2600,2600,2650,2650,2600,2600,2600,2650,2600,2597.5,2600,2600,2700,2690,2595,2500,2500,2550,2550,2600,2637.5,2599,2637.5,2700,2600,2600,2750,2750,2650,2650,2600,2685,2700,2650,2600,2600,2665
"Peoria","AZ","Phoenix","Maricopa",104,,,,,,,,,,,,1437.5,1450,1450,1420,1550,1435,1397.5,1397.5,1372.5,1300,1350,1395,1450,1425,1322.5,1370,1395,1350,1350,1325,1400,1450,1350,1325,1295,1295,1350,1349,1350,1349,1395,1350,1325,1300,1350,1295,1290,1292.5,1282.5,1297.5,1350,1396.5,1400,1400,1397.5,1400,1462.5,1450,1400,1450,1470,1450,1545,1500,1500,1397.5,1399.5,1400,1495,1497.5,1560,1512.5,1472.5,1450,1495,1525
"Fairfax","VA","Washington","Fairfax",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2600,2750,2800,2800,2774.5,2695,2662.5,2600,2600,2600,2597.5,2600,2662.5,2900,2825,2750,2800,2800,2825,2725,2750,2897.5,2750,2850,2800,2700,2725,2875,2825,2600,2800,2600,2800,2700,2700,2672.5,2950,2800
"Boynton Beach","FL","Miami-Fort Lauderdale","Palm Beach",106,,,,,,,,,,,,,,2300,2300,2300,2295,2150,2100,2100,2200,2100,2112.5,1900,2000,2100,2100,2100,2175,2100,2200,2100,2170,2100,2100,2000,2000,2100,2200,2150,2225,2250,2225,2300,2375,2295,2300,2250,2180,2150,2160,2200,2200,2100,2199,2100,2125,2199.5,2245,2272.5,2300,2200,2300,2225,2250,2200,2200,2175,2200,2300,2325,2300,2300,2375,2450,2500,2400
"Sugar Land","TX","Houston","Fort Bend",107,,,,,,,,,,,,,,,,,,,,,,,1900,1850,1850,1800,1862.5,1950,2150,2050,2000,2000,2000,2000,2000,1997.5,2000,1975,2000,2100,2100,2250,2162.5,2275,2150,2275,2400,2475,2375,2250,2100,2250,2350,2200,2195,2100,2100,2025,2200,2225,2250,2250,2397.5,2300,2250,2300,2350,2300,2300,2300,2300,2300,2295,2262.5,2350,2295,2250
"Hampton","VA","Virginia Beach","Hampton City",108,,,,,,,,,,,,,1500,1497.5,1400,1495,1465,1497.5,1595,1597.5,1550,1425,1395,1422.5,1485,1487.5,1450,1450,1500,1495,1495,1350,1400,1299,1325,1250,1312.5,1400,1500,1462.5,1450,1450,1475,1500,1500,1400,1395,1362.5,1397.5,1400,1427.5,1500,1600,1500,1550,1522,1500,1500,1500,1525,1550,1597.5,1572.5,1562.5,1500,1500,1525,1550,1500,1500,1425,1500,1500,1500,1497.5,1500,1600
"McKinney","TX","Dallas-Fort Worth","Collin",109,,,,,,,,,,,,,1595,1595,1650,1600,1595,1595,1600,1650,1600,1600,1600,1650,1695,1600,1700,1695,1650,1700,1750,1650,1650,1700,1695,1795,1700,1700,1697.5,1710,1700,1750,1750,1750,1700,1700,1695,1695,1700,1725,1750,1795,1795,1799,1795,1775,1782.5,1795,1795,1800,1800,1825,1822.5,1850,1895,1850,1850,1850,1827.5,1850,1875,1845,1800,1800,1895,1899,1900
"New Haven","CT","New Haven","New Haven",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1350,1374.5,1300,1350,1350,1350,1400,1375,1450,1350,1362.5,1400,1375,1350,1325,1397.5,1350,1375,1362.5,1375,1400,1400,1200,1200,1275,1300,1300,1297.5,1295,1450,1395,1400,1425,1450,1472.5,1500,1500,1500,1550,1475,1450,1412.5,1375,1437.5,1525,1625
"Cumming","GA","Atlanta","Forsyth",111,,,,,,,,,,,,1597.5,1550,1600,1650,1650,1650,1600,1600,1600,1720,1612.5,1650,1650,1697.5,1800,1750,1800,1800,1750,1700,1595,1700,1700,1650,1650,1700,1700,1675,1600,1695,1700,1700,1697.5,1695,1700,1695,1650,1695,1675,1650,1700,1700,1700,1750,1700,1725,1750,1800,1750,1750,1800,1850,1850,1850,1850,1850,1795,1800,1795,1795,1750,1732.5,1700,1715,1815,1800
"Bellevue","WA","Seattle","King",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547.5,2495,2500,2600,2500,2500,2497.5,2500,2600,2500,2495,2897.5,2700,2925,2597.5,2495,2597.5,2650,2500,2467.5,2495,2500,2500,2772.5,2695,2800,2850,2695,2747.5,2700,2672.5,2925,2822.5,2745,2800,2895,2950,2950,2900,2837.5,2995,2895,2795,2784.5,2925,2972.5,3175,3150,2995
"Miramar","FL","Miami-Fort Lauderdale","Broward",113,,,,,,,,,,,2225,2350,2372.5,2400,2500,2500,2500,2500,2475,2450,2500,2400,2400,2350,2300,2400,2400,2400,2400,2450,2495,2450,2425,2350,2350,2350,2362.5,2400,2500,2450,2400,2362.5,2350,2400,2350,2400,2350,2400,2400,2400,2400,2500,2500,2500,2500,2500,2400,2450,2400,2400,2425,2500,2500,2597.5,2600,2550,2600,2599,2500,2500,2600,2550,2497.5,2500,2500,2450,2500
"Queen Creek","AZ","Phoenix","Pinal",114,,,,,,,,,,,,950,985,975,995,950,925,950,950,950,950,950,950,925,950,980,975,950,975,995,995,950,960,995,950,975,1000,1025,1000,995,950,950,950,950,950,950,950,950,950,975,975,995,1050,1000,995,995,985,995,999,1025,1025,1050,1095,1042.5,1050,1050,1012.5,1050,1050,1042.5,1050,1082.5,1100,1110,1060,1095,1150
"Coral Springs","FL","Miami-Fort Lauderdale","Broward",115,,,,,,,,,,,,,,2350,2400,2500,2500,2500,2500,2400,2350,2350,2300,2300,2300,2300,2400,2495,2495,2500,2450,2500,2500,2500,2400,2500,2500,2500,2500,2500,2500,2500,2500,2500,2575,2500,2540,2575,2575,2575,2600,2600,2600,2600,2575,2500,2550,2582.5,2600,2600,2600,2625,2600,2600,2575,2575,2587,2600,2637.5,2600,2500,2587.5,2600,2600,2600,2600,2597.5
"Savannah","GA","Savannah","Chatham",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175,1125,1200,1200,1200,1225,1100,1095,1062.5,1200,1350,1262.5,1200,1200,1192.5,1275,1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,1300,1275,1200,1300,1300,1200,1322.5,1295,1400,1475.5,1500,1438,1500,1550,1400
"Frisco","TX","Dallas-Fort Worth","Collin",117,,,,,,,,,,,,,2100,2047.5,2000,2025,1972.5,1875,1950,1895,2000,1800,2000,1925,1995,2147.5,1950,1997.5,1950,1825,1850,1850,1800,1997.5,1950,1895,1850,1850,1950,1975,1900,2037.5,2095,2100,2150,2150,2170,2150,2000,2095,2075,2199.5,2195,2125,2200,2150,2150,2150,2100,2100,2100,2125,2250,2197.5,2250,2295,2250,2197.5,2100,2192.5,2250,2250,2300,2300,2300,2300,2250
"Cypress","TX","Houston","Harris",118,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1762.5,1650,1625,1600,1600,1600,1750,1697.5,1550,1550,1600,1700,1650,1750,1750,1750,1700,1750,1750,1750,1650,1700,1612,1650,1625,1700,1800,1861.5,1750,1872.5,1900,1937,1850,1800,1800,1887,1800,1800,1800,1849.5,1950,1882,1900,1819,1850,1850,1850,1842,1842,1850,1825,1897.5
"Surprise","AZ","Phoenix","Maricopa",119,,,,,,,,,,1097.5,1097.5,1097.5,1100,1162.5,1195,1195,1150,1100,1150,1150,1150,1150,1150,1100,1150,1150,1200,1200,1195,1112.5,1125,1100,1100,1052.5,1097.5,1100,1150,1150,1175,1150,1195,1195,1175,1150,1172.5,1150,1137.5,1100,1125,1125,1150,1185,1195,1195,1175,1185,1195,1200,1200,1200,1250,1250,1285,1295,1337.5,1262.5,1245,1262.5,1275,1275,1250,1295,1300,1295,1300,1250,1325
"Victorville","CA","Riverside","San Bernardino",120,,,,,,,,,,,,,1300,1300,1312.5,1300,1295,1350,1297.5,1299.5,1295,1262.5,1250,1250,1250,1295,1299.5,1295,1250,1250,1250,1225,1247,1200,1200,1200,1250,1289,1250,1250,1250,1250,1250,1200,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1295,1295,1300,1300,1297.5,1300,1300,1300,1295,1300,1300,1295,1295,1300,1300,1317.5
"Temecula","CA","Riverside","Riverside",121,,,,,,,,,,,,,2000,1996.5,2000,2087,2000,1995,1992.5,1950,2062.5,1950,2000,1997.5,1950,1990,1990,1950,1950,1997,1995,1950,2000,2000,2000,1997,1950,1949,1995,2000,2000,2000,2000,1999,1950,1995,1999,1999,1995,1950,1995,2095,2035,2095,2095,2099,2097,1995,2000,2035,2000,2050,2100,2095,2095,2095,2100,2150,2100,2100,2150,2100,2154.5,2172.5,2136.5,2195,2185
